,DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,CategoryNumber,CategoryName,Zipcode
3376,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,16105
4196,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,16115
5779,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44449
1492,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44445
1317,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44484
6246,1/24/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,66,2,Moderate,44607
6710,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44507
2336,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,24,1,Good,15042
6768,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44555
3986,1/24/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,28,1,Good,16057
3987,1/24/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,54,2,Moderate,16057
5256,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44420
698,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,60,2,Moderate,15090
1782,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44506
3492,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,16136
2928,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,24,1,Good,15108
4780,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,16155
5721,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44446
4312,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,16143
849,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,16148
5837,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44512
461,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,60,2,Moderate,15074
460,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,24,1,Good,15074
5023,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44440
578,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,24,1,Good,15001
579,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,60,2,Moderate,15001
5546,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44438
6012,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44455
4604,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,16141
2072,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44401
5954,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44451
5082,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44403
6186,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44473
2929,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,60,2,Moderate,15108
4428,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,16117
1666,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44413
6652,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44505
6362,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44493
1049,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,24,1,Good,15086
2218,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,60,2,Moderate,15027
2217,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,24,1,Good,15027
1840,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44423
6478,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44503
6594,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44510
1050,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,60,2,Moderate,15086
3283,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,60,2,Moderate,16066
3282,1/24/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,24,1,Good,16066
5140,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44405
5604,1/24/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,49,1,Good,44437
6129,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44471
2015,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44454
4781,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16155
5199,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44408
2073,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44401
3753,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,16033
2813,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15061
4957,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16161
6595,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44510
3752,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,16033
5257,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44420
3635,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,16024
4865,1/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,34,1,Good,16156
4864,1/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,28,1,Good,16156
5315,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44425
2930,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15108
2931,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15108
5141,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44405
3285,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,16066
3284,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,16066
4429,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16117
4313,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16143
5083,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44403
6537,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44504
2456,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15046
6071,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44460
3167,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15143
3166,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15143
4371,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16157
3048,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15015
3049,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15015
6421,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44502
4081,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16102
4139,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16112
2574,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15081
2575,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15081
2457,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15046
3989,1/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,34,1,Good,16057
2338,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15042
3988,1/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,28,1,Good,16057
3634,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,16024
3870,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,16046
2131,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44431
5373,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44432
3871,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,16046
6305,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44490
3551,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16160
4688,1/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,28,1,Good,16142
6187,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44473
4689,1/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,34,1,Good,16142
4605,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16141
6479,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44503
2219,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15027
2220,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15027
3493,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16136
2694,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15056
2693,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15056
6363,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44493
3435,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16132
4513,1/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,34,1,Good,16140
4512,1/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,28,1,Good,16140
6247,1/25/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,43,1,Good,44607
4197,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16115
5024,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44440
3377,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16105
4255,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16120
2812,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15061
2339,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15042
1493,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44445
1376,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44514
934,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15005
6769,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44555
933,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15005
1609,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44509
1667,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44413
50,1/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,OZONE,28,1,Good,16051
51,1/25/2023,0,EST,Mercer County,PA,41.262,-80.1875,PM2.5,34,1,Good,16051
1144,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16159
5780,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44449
1051,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15086
143,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16116
462,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15074
1725,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44452
1957,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44609
5547,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44438
1783,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44506
5664,1/25/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,43,1,Good,44625
1551,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44515
1052,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15086
5955,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44451
6653,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44505
5897,1/25/2023,0,EST,Canton and Massillon,OH,40.7949,-81.4576,PM2.5,43,1,Good,44634
1899,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44511
285,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15003
6910,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44619
5838,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44512
284,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15003
6711,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44507
201,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16146
463,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15074
581,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15001
1318,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44484
850,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16148
5431,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44436
1260,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44442
377,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16101
1841,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44423
5489,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44443
1202,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44406
6827,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44415
6013,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44455
699,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15090
1434,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44672
5605,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44437
580,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,30,1,Good,15001
792,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,16121
700,1/25/2023,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,53,2,Moderate,15090
5722,1/25/2023,0,EST,Youngstown,OH,41.0992,-80.6464,PM2.5,31,1,Good,44446
